Imobilizado;Subnº;Incorporação em;Denominação do imobilizado;Nº inventário;Nº de série;Centro custo;Link;QRCODE
32002610;0;09/02/2023;"MONITOR QUAD HD 27"" DELL S2721DS";;8LK0R43;100005003;"https://videplast.com.br/consulta-imobilizado?id=32002610&nome=MONITOR%20QUAD%20HD%2027""%20DELL%20S2721DS";#BLOQUEADO!
32002635;0;24/04/2023;NOBREAK APC SRV 1KVA S/ EXPANSAO SRV1KRI 230V;;9S2136A03697;100005003;https://videplast.com.br/consulta-imobilizado?id=32002635&nome=NOBREAK%20APC%20SRV%201KVA%20S/%20EXPANSAO%20SRV1KRI%20230V;#BLOQUEADO!
32002644;0;08/02/2023;"MONITOR 18,5"" LG LED E1941/1940";;;100005003;"https://videplast.com.br/consulta-imobilizado?id=32002644&nome=MONITOR%2018,5""%20LG%20LED%20E1941/1940";#BLOQUEADO!
32002668;0;24/04/2023;COMPUTADOR DELL OPTIPLEX/VOSTRO I5 8GB SSD 256GB;;600YXT3;100005003;https://videplast.com.br/consulta-imobilizado?id=32002668&nome=COMPUTADOR%20DELL%20OPTIPLEX/VOSTRO%20I5%208GB%20SSD%20256GB;#BLOQUEADO!
32002682;0;24/04/2023;RELOGIO PONTO TOPDATA INNER 373 BARRAS PROXIMIDADE;;180002206;100005003;https://videplast.com.br/consulta-imobilizado?id=32002682&nome=RELOGIO%20PONTO%20TOPDATA%20INNER%20373%20BARRAS%20PROXIMIDADE;#BLOQUEADO!
32002784;0;22/09/2023;COMPUTADOR DELL OPTIPLEX/VOSTRO  I3 4GB HD SSD256G;;8PK8WY3;100005003;https://videplast.com.br/consulta-imobilizado?id=32002784&nome=COMPUTADOR%20DELL%20OPTIPLEX/VOSTRO%20%20I3%204GB%20HD%20SSD256G;#BLOQUEADO!
32002787;0;22/09/2023;NOTEBOOK DELL 14 i3 4GB HD SSD256GB WINDOWS 10 PRO;;4M3G6Z3;100005003;https://videplast.com.br/consulta-imobilizado?id=32002787&nome=NOTEBOOK%20DELL%2014%20i3%204GB%20HD%20SSD256GB%20WINDOWS%2010%20PRO;#BLOQUEADO!
32002787;1;13/11/2023;SUPORTE TECNICO EM INFORMATICA;;;100005003;https://videplast.com.br/consulta-imobilizado?id=32002787&nome=SUPORTE%20TECNICO%20EM%20INFORMATICA;#BLOQUEADO!
32002814;0;22/09/2023;"MONITOR DELL 21.5"" P2219H";;FW8MQK3;100005003;"https://videplast.com.br/consulta-imobilizado?id=32002814&nome=MONITOR%20DELL%2021.5""%20P2219H";#BLOQUEADO!
32002822;0;15/09/2023;"MONITOR DELL P2222H 21.5"" FHD";;5RZPG83;100005003;"https://videplast.com.br/consulta-imobilizado?id=32002822&nome=MONITOR%20DELL%20P2222H%2021.5""%20FHD";#BLOQUEADO!
32002996;0;20/06/2024;COMPUTADOR DELL OPTIPLEX/VOSTRO I3 4GB HD SSD;;8HXKWZ3;100005003;https://videplast.com.br/consulta-imobilizado?id=32002996&nome=COMPUTADOR%20DELL%20OPTIPLEX/VOSTRO%20I3%204GB%20HD%20SSD;#BLOQUEADO!
32002997;0;20/06/2024;COMPUTADOR DELL OPTIPLEX/VOSTRO I3 4GB HD SSD;;3HXKWZ3;100005003;https://videplast.com.br/consulta-imobilizado?id=32002997&nome=COMPUTADOR%20DELL%20OPTIPLEX/VOSTRO%20I3%204GB%20HD%20SSD;#BLOQUEADO!
32002998;0;20/06/2024;COMPUTADOR DELL OPTIPLEX/VOSTRO I3 4GB HD SSD;;7W2LWZ3;100005003;https://videplast.com.br/consulta-imobilizado?id=32002998&nome=COMPUTADOR%20DELL%20OPTIPLEX/VOSTRO%20I3%204GB%20HD%20SSD;#BLOQUEADO!
32003010;0;28/06/2024;"MONITOR DELL 21.5"" P2222H";;HKS7ZM3;100005003;"https://videplast.com.br/consulta-imobilizado?id=32003010&nome=MONITOR%20DELL%2021.5""%20P2222H";#BLOQUEADO!
32003011;0;28/06/2024;"MONITOR DELL 21.5"" P2222H";;HPS7ZM3;100005003;"https://videplast.com.br/consulta-imobilizado?id=32003011&nome=MONITOR%20DELL%2021.5""%20P2222H";#BLOQUEADO!
32003012;0;28/06/2024;"MONITOR DELL 21.5"" P2222H";;HR78ZM3;100005003;"https://videplast.com.br/consulta-imobilizado?id=32003012&nome=MONITOR%20DELL%2021.5""%20P2222H";#BLOQUEADO!
32003056;0;26/09/2024;NOTEBOOK DELL 14 I3 4GB SSD256GB W10P;;8C98T34;100005003;https://videplast.com.br/consulta-imobilizado?id=32003056&nome=NOTEBOOK%20DELL%2014%20I3%204GB%20SSD256GB%20W10P;#BLOQUEADO!
32003142;0;27/11/2024;"TV SAMSUNG BUSINESS SMART 4K 65""";9824;;100005003;"https://videplast.com.br/consulta-imobilizado?id=32003142&nome=TV%20SAMSUNG%20BUSINESS%20SMART%204K%2065""";#BLOQUEADO!
32003164;0;27/02/2025;"MONITOR DELL 21.5"" P2219H";;BSS7314;100005003;"https://videplast.com.br/consulta-imobilizado?id=32003164&nome=MONITOR%20DELL%2021.5""%20P2219H";#BLOQUEADO!
40000327;0;31/08/2023;DESPESAS COM INSTALAÇÃO SISTEMA DE VIDEO;;;100005003;https://videplast.com.br/consulta-imobilizado?id=40000327&nome=DESPESAS%20COM%20INSTALAÇÃO%20SISTEMA%20DE%20VIDEO;#BLOQUEADO!
40000356;0;31/05/2024;LAPIDAÇÃO PISO IMPRESSAO 2.370.42M2;;;100005003;https://videplast.com.br/consulta-imobilizado?id=40000356&nome=LAPIDAÇÃO%20PISO%20IMPRESSAO%202.370.42M2;#BLOQUEADO!
40000375;0;31/08/2024;IMPLANTACAO SISTEMA CONTROLE ESTATISTICO;;;100005003;https://videplast.com.br/consulta-imobilizado?id=40000375&nome=IMPLANTACAO%20SISTEMA%20CONTROLE%20ESTATISTICO;#BLOQUEADO!
11000018;0;30/06/2009;TROCADOR DE CALOR MOD TSEV-1250-6 C/ FEIXE FIXO;;;100005004;https://videplast.com.br/consulta-imobilizado?id=11000018&nome=TROCADOR%20DE%20CALOR%20MOD%20TSEV-1250-6%20C/%20FEIXE%20FIXO;#BLOQUEADO!
11000057;0;31/01/2008;70M DE CABO MULTIF 12 TERMINAL E 1 CONECTOR;;;100005004;https://videplast.com.br/consulta-imobilizado?id=11000057&nome=70M%20DE%20CABO%20MULTIF%2012%20TERMINAL%20E%201%20CONECTOR;#BLOQUEADO!
11000148;0;10/04/2018;SALA COORDENAÇÃO ACABAMENTOS 27M2;;;100005004;https://videplast.com.br/consulta-imobilizado?id=11000148&nome=SALA%20COORDENAÇÃO%20ACABAMENTOS%2027M2;#BLOQUEADO!
20000046;0;31/07/2011;MAQUINA CORTE E SOLDA F HECE SC-1100, Nº 230;10000408;;100005004;https://videplast.com.br/consulta-imobilizado?id=20000046&nome=MAQUINA%20CORTE%20E%20SOLDA%20F%20HECE%20SC-1100,%20Nº%20230;#BLOQUEADO!
20000046;1;31/12/2024;ADEQUACAO NR12;;;100005004;https://videplast.com.br/consulta-imobilizado?id=20000046&nome=ADEQUACAO%20NR12;#BLOQUEADO!
20000059;7;31/07/2013;TERMINO DE CONSTRUCAO DE 07 SOLDADEIRAS PLASTICAS;;;100005004;https://videplast.com.br/consulta-imobilizado?id=20000059&nome=TERMINO%20DE%20CONSTRUCAO%20DE%2007%20SOLDADEIRAS%20PLASTICAS;#BLOQUEADO!
20000068;0;28/02/2014;MAQUINA WICKET MODELO DIMATIC ETH 471HS/66 Nº 233;10000411;21321;100005004;https://videplast.com.br/consulta-imobilizado?id=20000068&nome=MAQUINA%20WICKET%20MODELO%20DIMATIC%20ETH%20471HS/66%20Nº%20233;#BLOQUEADO!
20000068;1;31/03/2014;FRETE;;;100005004;https://videplast.com.br/consulta-imobilizado?id=20000068&nome=FRETE;#BLOQUEADO!
20000068;2;29/10/2018;SCAE 86716 PROCESSORE DI SEGNAL D-MAX-1;7451;;100005004;https://videplast.com.br/consulta-imobilizado?id=20000068&nome=SCAE%2086716%20PROCESSORE%20DI%20SEGNAL%20D-MAX-1;#BLOQUEADO!
20000068;3;31/12/2024;ADEQUACAO NR12;;;100005004;https://videplast.com.br/consulta-imobilizado?id=20000068&nome=ADEQUACAO%20NR12;#BLOQUEADO!
20000069;0;28/02/2014;MAQUINA WICKET MODELO DIMATIC ETH 471HS/66 Nº 232;10000410;21320;100005004;https://videplast.com.br/consulta-imobilizado?id=20000069&nome=MAQUINA%20WICKET%20MODELO%20DIMATIC%20ETH%20471HS/66%20Nº%20232;#BLOQUEADO!
20000069;1;31/03/2014;FRETE;;;100005004;https://videplast.com.br/consulta-imobilizado?id=20000069&nome=FRETE;#BLOQUEADO!
20000069;2;31/12/2024;ADEQUACAO NR12;;;100005004;https://videplast.com.br/consulta-imobilizado?id=20000069&nome=ADEQUACAO%20NR12;#BLOQUEADO!
20000078;0;14/07/2004;MAQUINA HECE CORTE SOLDA SC 700 II Nº 211;10000398;2632;100005004;https://videplast.com.br/consulta-imobilizado?id=20000078&nome=MAQUINA%20HECE%20CORTE%20SOLDA%20SC%20700%20II%20Nº%20211;#BLOQUEADO!
20000078;1;05/09/2009;SOLDA FUNDO LAM. PNEUM. IND. SC-700 II;;;100005004;https://videplast.com.br/consulta-imobilizado?id=20000078&nome=SOLDA%20FUNDO%20LAM.%20PNEUM.%20IND.%20SC-700%20II;#BLOQUEADO!
20000078;2;31/12/2024;ADEQUACAO NR12;;;100005004;https://videplast.com.br/consulta-imobilizado?id=20000078&nome=ADEQUACAO%20NR12;#BLOQUEADO!
20000079;0;14/07/2004;MAQUINA CORTE SOLDA 500 FR Nº 210;10000385;2624;100005004;https://videplast.com.br/consulta-imobilizado?id=20000079&nome=MAQUINA%20CORTE%20SOLDA%20500%20FR%20Nº%20210;#BLOQUEADO!
20000079;1;31/12/2024;ADEQUACAO NR12;;;100005004;https://videplast.com.br/consulta-imobilizado?id=20000079&nome=ADEQUACAO%20NR12;#BLOQUEADO!
20000080;0;05/10/2005;MAQUINA HECE MODELO SC-1400 Nº 213;10000399;2813;100005004;https://videplast.com.br/consulta-imobilizado?id=20000080&nome=MAQUINA%20HECE%20MODELO%20SC-1400%20Nº%20213;#BLOQUEADO!
20000080;1;31/12/2024;ADEQUACAO NR12;;;100005004;https://videplast.com.br/consulta-imobilizado?id=20000080&nome=ADEQUACAO%20NR12;#BLOQUEADO!
20000081;0;14/10/2005;MAQUINA HECE MODELO SC-700-II Nº 214;10000400;2818;100005004;https://videplast.com.br/consulta-imobilizado?id=20000081&nome=MAQUINA%20HECE%20MODELO%20SC-700-II%20Nº%20214;#BLOQUEADO!
20000081;1;31/12/2024;ADEQUACAO NR12;;;100005004;https://videplast.com.br/consulta-imobilizado?id=20000081&nome=ADEQUACAO%20NR12;#BLOQUEADO!
20000084;0;27/10/2005;MAQUINA AUTOMATICA HECE MOD SC 500 FR Nº 215;10000387;2816;100005004;https://videplast.com.br/consulta-imobilizado?id=20000084&nome=MAQUINA%20AUTOMATICA%20HECE%20MOD%20SC%20500%20FR%20Nº%20215;#BLOQUEADO!
20000084;1;31/12/2024;ADEQUACAO NR12;;;100005004;https://videplast.com.br/consulta-imobilizado?id=20000084&nome=ADEQUACAO%20NR12;#BLOQUEADO!
20000089;0;14/02/2006;MAQUINA HECE MOD SC-500 FR II Nº 218;10000390;2835;100005004;https://videplast.com.br/consulta-imobilizado?id=20000089&nome=MAQUINA%20HECE%20MOD%20SC-500%20FR%20II%20Nº%20218;#BLOQUEADO!
20000089;1;31/12/2024;ADEQUACAO NR12;;;100005004;https://videplast.com.br/consulta-imobilizado?id=20000089&nome=ADEQUACAO%20NR12;#BLOQUEADO!
20000090;0;25/08/2006;MAQUINA HECE MOD SC-1100  Nº 219;10000401;2886;100005004;https://videplast.com.br/consulta-imobilizado?id=20000090&nome=MAQUINA%20HECE%20MOD%20SC-1100%20%20Nº%20219;#BLOQUEADO!
20000090;1;08/12/2020;KIT DE ADAPTACAO DIGITAL PARA PLC 300 WEG;;;100005004;https://videplast.com.br/consulta-imobilizado?id=20000090&nome=KIT%20DE%20ADAPTACAO%20DIGITAL%20PARA%20PLC%20300%20WEG;#BLOQUEADO!
20000090;2;31/12/2024;ADEQUACAO NR12;;;100005004;https://videplast.com.br/consulta-imobilizado?id=20000090&nome=ADEQUACAO%20NR12;#BLOQUEADO!
20000104;0;28/09/2007;MAQUINA HECE AUTOMATICA MODELO HSC 1100 Nº 221;10000403;3035;100005004;https://videplast.com.br/consulta-imobilizado?id=20000104&nome=MAQUINA%20HECE%20AUTOMATICA%20MODELO%20HSC%201100%20Nº%20221;#BLOQUEADO!
20000104;1;21/09/2020;SOLDA LATERAL COM BAINHA HSC -1100 PISTA 4MM;3888 10000403;3035;100005004;https://videplast.com.br/consulta-imobilizado?id=20000104&nome=SOLDA%20LATERAL%20COM%20BAINHA%20HSC%20-1100%20PISTA%204MM;#BLOQUEADO!
20000104;2;31/12/2024;ADEQUACAO NR12;;;100005004;https://videplast.com.br/consulta-imobilizado?id=20000104&nome=ADEQUACAO%20NR12;#BLOQUEADO!
20000123;0;26/11/2008;MAQUINA AUTOMATICA HECE MOD SC 700 FR -III Nº 223;10000392;3193;100005004;https://videplast.com.br/consulta-imobilizado?id=20000123&nome=MAQUINA%20AUTOMATICA%20HECE%20MOD%20SC%20700%20FR%20-III%20Nº%20223;#BLOQUEADO!
20000123;1;31/12/2024;ADEQUACAO NR12;;;100005004;https://videplast.com.br/consulta-imobilizado?id=20000123&nome=ADEQUACAO%20NR12;#BLOQUEADO!
20000126;0;10/11/2009;MAQUINA AUTOMATICA HECE MOD SC 700 FR -III Nº 225;10000393;3348;100005004;https://videplast.com.br/consulta-imobilizado?id=20000126&nome=MAQUINA%20AUTOMATICA%20HECE%20MOD%20SC%20700%20FR%20-III%20Nº%20225;#BLOQUEADO!
20000126;1;31/03/2011;ELETRODO SOLDA LATERAL PE -  BRONZE;;;100005004;https://videplast.com.br/consulta-imobilizado?id=20000126&nome=ELETRODO%20SOLDA%20LATERAL%20PE%20-%20%20BRONZE;#BLOQUEADO!
20000126;2;31/10/2011;TUB.SC700-4100W,2 RES.TUB.SC-700FRIII,1ELET;;;100005004;https://videplast.com.br/consulta-imobilizado?id=20000126&nome=TUB.SC700-4100W,2%20RES.TUB.SC-700FRIII,1ELET;#BLOQUEADO!
20000126;3;31/12/2024;ADEQUACAO NR12;;;100005004;https://videplast.com.br/consulta-imobilizado?id=20000126&nome=ADEQUACAO%20NR12;#BLOQUEADO!
20000134;0;09/11/2000;MAQUINA AUTOMATICA HECE MOD SC-500 FR Nº 207;10000382;2292;100005004;https://videplast.com.br/consulta-imobilizado?id=20000134&nome=MAQUINA%20AUTOMATICA%20HECE%20MOD%20SC-500%20FR%20Nº%20207;#BLOQUEADO!
20000134;1;17/12/2020;SERVICOS DE MAO DE OBRA;;;100005004;https://videplast.com.br/consulta-imobilizado?id=20000134&nome=SERVICOS%20DE%20MAO%20DE%20OBRA;#BLOQUEADO!
20000135;0;09/11/2000;MAQUINA AUTOMATICA HECE MOD SC 500 FR Nº 208;10000383;2293;100005004;https://videplast.com.br/consulta-imobilizado?id=20000135&nome=MAQUINA%20AUTOMATICA%20HECE%20MOD%20SC%20500%20FR%20Nº%20208;#BLOQUEADO!
20000140;0;22/05/2001;MAQUINA AUTOMATICA HECE MOD FR 700 Nº 206;10000381;2367;100005004;https://videplast.com.br/consulta-imobilizado?id=20000140&nome=MAQUINA%20AUTOMATICA%20HECE%20MOD%20FR%20700%20Nº%20206;#BLOQUEADO!
20000140;1;31/05/2001;FRETE PELA COMPRA MAQ. AUTOMATICA HECE;;;100005004;https://videplast.com.br/consulta-imobilizado?id=20000140&nome=FRETE%20PELA%20COMPRA%20MAQ.%20AUTOMATICA%20HECE;#BLOQUEADO!
20000141;0;31/05/2001;MAQUINA AUTOMATICA HECE MOD FR 1100 Nº 203;10000395;2374;100005004;https://videplast.com.br/consulta-imobilizado?id=20000141&nome=MAQUINA%20AUTOMATICA%20HECE%20MOD%20FR%201100%20Nº%20203;#BLOQUEADO!
20000142;0;04/07/2001;MAQUINA AUTOMATICA HECE MOD SC 500 Nº 209;10000384;2386;100005004;https://videplast.com.br/consulta-imobilizado?id=20000142&nome=MAQUINA%20AUTOMATICA%20HECE%20MOD%20SC%20500%20Nº%20209;#BLOQUEADO!
20000147;0;07/04/2003;MAQUINA CORTE E SOLDA MOD SL 1400 Nº 204;10000396;2565;100005004;https://videplast.com.br/consulta-imobilizado?id=20000147&nome=MAQUINA%20CORTE%20E%20SOLDA%20MOD%20SL%201400%20Nº%20204;#BLOQUEADO!
20000147;1;01/12/2018;SCAE 86716 PROCESSORE DI SEGNAL D-MAX-1;;;100005004;https://videplast.com.br/consulta-imobilizado?id=20000147&nome=SCAE%2086716%20PROCESSORE%20DI%20SEGNAL%20D-MAX-1;#BLOQUEADO!
20000150;0;17/03/2004;MAQUINA HECE CORTE E SOLDA MOD SC 500 Nº 212;10000386;2643;100005004;https://videplast.com.br/consulta-imobilizado?id=20000150&nome=MAQUINA%20HECE%20CORTE%20E%20SOLDA%20MOD%20SC%20500%20Nº%20212;#BLOQUEADO!
20000153;0;01/11/2000;MAQUINA AUTOMATICA HECE MOD SC 1100 Nº 201;10000394;2280;100005004;https://videplast.com.br/consulta-imobilizado?id=20000153&nome=MAQUINA%20AUTOMATICA%20HECE%20MOD%20SC%201100%20Nº%20201;#BLOQUEADO!
20000153;1;31/08/2011;SOLDA FUNDO IND. LAMINA PNEUMATICA;;;100005004;https://videplast.com.br/consulta-imobilizado?id=20000153&nome=SOLDA%20FUNDO%20IND.%20LAMINA%20PNEUMATICA;#BLOQUEADO!
20000153;2;31/12/2024;ADEQUACAO NR12;;;100005004;https://videplast.com.br/consulta-imobilizado?id=20000153&nome=ADEQUACAO%20NR12;#BLOQUEADO!
20000283;0;31/12/2008;MAQUINA HECE MODELO SL-700 Nº 234;10000117;2601;100005004;https://videplast.com.br/consulta-imobilizado?id=20000283&nome=MAQUINA%20HECE%20MODELO%20SL-700%20Nº%20234;#BLOQUEADO!
20000636;0;03/06/2021;MAQUINA AUTOMATICA HECE MOD SC 500 FR Nº 217;10000389;2827;100005004;https://videplast.com.br/consulta-imobilizado?id=20000636&nome=MAQUINA%20AUTOMATICA%20HECE%20MOD%20SC%20500%20FR%20Nº%20217;#BLOQUEADO!
20000637;0;03/06/2021;MAQUINA AUTOMATICA HECE MOD SC 500 FR Nº 216;10000388;2828;100005004;https://videplast.com.br/consulta-imobilizado?id=20000637&nome=MAQUINA%20AUTOMATICA%20HECE%20MOD%20SC%20500%20FR%20Nº%20216;#BLOQUEADO!
20000675;0;07/03/2023;MAQUINA HECE CORTE E SOLDA HP-1100 S Nº 237;10345 - 10001300;5120;100005004;https://videplast.com.br/consulta-imobilizado?id=20000675&nome=MAQUINA%20HECE%20CORTE%20E%20SOLDA%20HP-1100%20S%20Nº%20237;#BLOQUEADO!
20000675;1;07/03/2023;FRETE COMPRA MAQUINA HECE;;;100005004;https://videplast.com.br/consulta-imobilizado?id=20000675&nome=FRETE%20COMPRA%20MAQUINA%20HECE;#BLOQUEADO!
20000675;2;04/05/2023;PECAS PARA INSTALACAO;;;100005004;https://videplast.com.br/consulta-imobilizado?id=20000675&nome=PECAS%20PARA%20INSTALACAO;#BLOQUEADO!
20000676;0;30/11/2022;MAQUINA CORTE E SOLDA HSC1100 BLOCADORA AUTOMATICA;10001250;5076-10377;100005004;https://videplast.com.br/consulta-imobilizado?id=20000676&nome=MAQUINA%20CORTE%20E%20SOLDA%20HSC1100%20BLOCADORA%20AUTOMATICA;#BLOQUEADO!
20000676;1;23/08/2023;SLEET SEALING SIMPLES E DUPLO;;;100005004;https://videplast.com.br/consulta-imobilizado?id=20000676&nome=SLEET%20SEALING%20SIMPLES%20E%20DUPLO;#BLOQUEADO!
20000676;2;25/08/2023;FRETE SLEET SEALING SIMPLES E DUPLO;;;100005004;https://videplast.com.br/consulta-imobilizado?id=20000676&nome=FRETE%20SLEET%20SEALING%20SIMPLES%20E%20DUPLO;#BLOQUEADO!
20000676;3;04/09/2023;FRETE SLEET SEALING SIMPLES E DUPLO;;;100005004;https://videplast.com.br/consulta-imobilizado?id=20000676&nome=FRETE%20SLEET%20SEALING%20SIMPLES%20E%20DUPLO;#BLOQUEADO!
20000686;0;24/11/2023;MAQUINA AUTOMATICA WICKETER WS1010 635MM;10001418;202302011W;100005004;https://videplast.com.br/consulta-imobilizado?id=20000686&nome=MAQUINA%20AUTOMATICA%20WICKETER%20WS1010%20635MM;#BLOQUEADO!
20000686;1;25/08/2023;ROLO SELADOR COMPLETO;;;100005004;https://videplast.com.br/consulta-imobilizado?id=20000686&nome=ROLO%20SELADOR%20COMPLETO;#BLOQUEADO!
20000686;2;18/06/2024;GASTOS COM INSTALACAO MAQUINA WICKETER;;;100005004;https://videplast.com.br/consulta-imobilizado?id=20000686&nome=GASTOS%20COM%20INSTALACAO%20MAQUINA%20WICKETER;#BLOQUEADO!
20000688;0;27/09/2023;MAQUINA CORTE E SOLDA HECE SCW-700 FR III;10001411;5228;100005004;https://videplast.com.br/consulta-imobilizado?id=20000688&nome=MAQUINA%20CORTE%20E%20SOLDA%20HECE%20SCW-700%20FR%20III;#BLOQUEADO!
20000688;1;11/04/2024;GASTOS DE INSTALACAO MAQ.CORTE E SOLDA SCW-700;;;100005004;https://videplast.com.br/consulta-imobilizado?id=20000688&nome=GASTOS%20DE%20INSTALACAO%20MAQ.CORTE%20E%20SOLDA%20SCW-700;#BLOQUEADO!
20000707;0;25/08/2023;IMPRESSORA INKJET 8820 IMPRESSAO SIMPLES 1 LINHA;10001418;;100005004;https://videplast.com.br/consulta-imobilizado?id=20000707&nome=IMPRESSORA%20INKJET%208820%20IMPRESSAO%20SIMPLES%201%20LINHA;#BLOQUEADO!
20000716;0;22/09/2023;MAQUINA CORTE E SOLDA HECE SCW-700 FR III;10001410;5227;100005004;https://videplast.com.br/consulta-imobilizado?id=20000716&nome=MAQUINA%20CORTE%20E%20SOLDA%20HECE%20SCW-700%20FR%20III;#BLOQUEADO!
20000716;1;11/04/2024;GASTOS DE INSTALACAO MAQ CORTE E SOLDA HECE SCW700;;;100005004;https://videplast.com.br/consulta-imobilizado?id=20000716&nome=GASTOS%20DE%20INSTALACAO%20MAQ%20CORTE%20E%20SOLDA%20HECE%20SCW700;#BLOQUEADO!
20000742;0;18/06/2024;MAQUINA WICKET MOD DIMATIC ETH471HS/66NR Nº 229;10000407;21116;100005004;https://videplast.com.br/consulta-imobilizado?id=20000742&nome=MAQUINA%20WICKET%20MOD%20DIMATIC%20ETH471HS/66NR%20Nº%20229;#BLOQUEADO!
20000742;1;18/06/2024;SENSOR DE LINHA SE-26A PARA CONTROLE DE DIRECAO;;;100005004;https://videplast.com.br/consulta-imobilizado?id=20000742&nome=SENSOR%20DE%20LINHA%20SE-26A%20PARA%20CONTROLE%20DE%20DIRECAO;#BLOQUEADO!
20000742;2;18/06/2024;DESPESAS ADUANEIRAS CFE PROCESSO 8142;;;100005004;https://videplast.com.br/consulta-imobilizado?id=20000742&nome=DESPESAS%20ADUANEIRAS%20CFE%20PROCESSO%208142;#BLOQUEADO!
20000742;3;18/06/2024;PAGAMENTO DE PECAS P/MAQUINA;;;100005004;https://videplast.com.br/consulta-imobilizado?id=20000742&nome=PAGAMENTO%20DE%20PECAS%20P/MAQUINA;#BLOQUEADO!
20000742;4;18/06/2024;RESISTENCIA  CABEÇOTE 3600W;;;100005004;https://videplast.com.br/consulta-imobilizado?id=20000742&nome=RESISTENCIA%20%20CABEÇOTE%203600W;#BLOQUEADO!
20000742;5;18/06/2024;FURADOR SACO PLAST 6 MM FORMATO PÉ DE GALINHA;;;100005004;https://videplast.com.br/consulta-imobilizado?id=20000742&nome=FURADOR%20SACO%20PLAST%206%20MM%20FORMATO%20PÉ%20DE%20GALINHA;#BLOQUEADO!
20000742;6;18/06/2024;VALVULA ELETRONICA SYJ5120-5LOU-C4-Q;;;100005004;https://videplast.com.br/consulta-imobilizado?id=20000742&nome=VALVULA%20ELETRONICA%20SYJ5120-5LOU-C4-Q;#BLOQUEADO!
20000742;7;18/06/2024;CILINDRO PNEUMATICO DZF-25-15-A-P-A;;;100005004;https://videplast.com.br/consulta-imobilizado?id=20000742&nome=CILINDRO%20PNEUMATICO%20DZF-25-15-A-P-A;#BLOQUEADO!
20000742;8;18/06/2024;SENSOR ULTRASSONICO ELET FIFE SE-24;;;100005004;https://videplast.com.br/consulta-imobilizado?id=20000742&nome=SENSOR%20ULTRASSONICO%20ELET%20FIFE%20SE-24;#BLOQUEADO!
20000742;9;18/06/2024;FURADOR DE SACO PLASTICO  10 MM;;;100005004;https://videplast.com.br/consulta-imobilizado?id=20000742&nome=FURADOR%20DE%20SACO%20PLASTICO%20%2010%20MM;#BLOQUEADO!
20000742;10;18/06/2024;RESISTENCIA DE CABEÇOTE 3600W 230V  16 X 690;;;100005004;https://videplast.com.br/consulta-imobilizado?id=20000742&nome=RESISTENCIA%20DE%20CABEÇOTE%203600W%20230V%20%2016%20X%20690;#BLOQUEADO!
20000742;11;18/06/2024;RESISTENCIA DE CABEÇOTE 3600W 230V  16 X 690;;;100005004;https://videplast.com.br/consulta-imobilizado?id=20000742&nome=RESISTENCIA%20DE%20CABEÇOTE%203600W%20230V%20%2016%20X%20690;#BLOQUEADO!
20000742;12;18/06/2024;FURADOR SACO PLAST 6 MM FORMATO PÉ DE GALINHA;10000407;;100005004;https://videplast.com.br/consulta-imobilizado?id=20000742&nome=FURADOR%20SACO%20PLAST%206%20MM%20FORMATO%20PÉ%20DE%20GALINHA;#BLOQUEADO!
20000742;13;18/06/2024;FURADOR SACO PLAST 6 MM FORMATO PÉ DE GALINHA;;;100005004;https://videplast.com.br/consulta-imobilizado?id=20000742&nome=FURADOR%20SACO%20PLAST%206%20MM%20FORMATO%20PÉ%20DE%20GALINHA;#BLOQUEADO!
20000742;14;18/06/2024;FURADOR DE SACO PLASTICO 6 MM WICKET;;;100005004;https://videplast.com.br/consulta-imobilizado?id=20000742&nome=FURADOR%20DE%20SACO%20PLASTICO%206%20MM%20WICKET;#BLOQUEADO!
20000742;15;18/06/2024;FURADOR SACO PLAST 6 MM FORMATO PÉ DE GALINHA;;;100005004;https://videplast.com.br/consulta-imobilizado?id=20000742&nome=FURADOR%20SACO%20PLAST%206%20MM%20FORMATO%20PÉ%20DE%20GALINHA;#BLOQUEADO!
20000742;16;18/06/2024;FURADOR SACO PLAST 6 MM FORMATO PÉ DE GALINHA;;;100005004;https://videplast.com.br/consulta-imobilizado?id=20000742&nome=FURADOR%20SACO%20PLAST%206%20MM%20FORMATO%20PÉ%20DE%20GALINHA;#BLOQUEADO!
20000742;17;18/06/2024;FURADOR SACO PLAST 6 MM FORMATO PÉ DE GALINHA;;;100005004;https://videplast.com.br/consulta-imobilizado?id=20000742&nome=FURADOR%20SACO%20PLAST%206%20MM%20FORMATO%20PÉ%20DE%20GALINHA;#BLOQUEADO!
20000742;18;18/06/2024;FURADOR SACO PLAST 6 MM FORMATO PÉ DE GALINHA;10000407;;100005004;https://videplast.com.br/consulta-imobilizado?id=20000742&nome=FURADOR%20SACO%20PLAST%206%20MM%20FORMATO%20PÉ%20DE%20GALINHA;#BLOQUEADO!
20000742;19;18/06/2024;FURADOR SACO PLAST 6 MM FORMATO PÉ DE GALINHA;;;100005004;https://videplast.com.br/consulta-imobilizado?id=20000742&nome=FURADOR%20SACO%20PLAST%206%20MM%20FORMATO%20PÉ%20DE%20GALINHA;#BLOQUEADO!
